id	prodotto	descrizione	categoria
196662755	oregon 75lpx066e catena passo 3 8 inch 66 maglie di trascinamento	oregon 75lpx066e catena passo 3 8 inch 66 maglie di trascinamento	_@catena_
196769070	oregon catena 3 8 1 6 vm con sg 75lpx068e	oregon catena 3 8 1 6 vm con sg 75lpx068e	_@catena_
196846893	pewag catenella leggera decorativa maglie rettangolari superficie martellata 2 x 16 nero 89535	pewag catenella leggera decorativa maglie rettangolari superficie martellata 2 x 16 nero 89535	_@catena_
196922744	greenstar 1593 green star 1593 144110 cinghia per peugeot skil multi sander amp nero decker	greenstar 1593 green star 1593 144110 cinghia per peugeot skil multi sander amp nero decker	_@catena_
196922746	greenstar 33749 cinghia adatto per pialle ryobi	greenstar 33749 cinghia adatto per pialle ryobi	_@catena_
197062776	oregon 75lpx072e catena passo 3 8 inch 72 maglie di trascinamento	oregon 75lpx072e catena passo 3 8 inch 72 maglie di trascinamento	_@catena_
197131452	vidaxl catena d avvertimento di sicurezza traffico plastica rossa bianca 30 m	questa catena di avvertimento sarà l ideale per creare una barriera molto visibile temporanea di sicurezza.	_@catena_
197160101	sourcingmap a14021900ux0165 15 x 30 millimetri nero semi di plastica vettore chiuso 1.1m catena portacavi	sourcingmap a14021900ux0165 15 x 30 millimetri nero semi di plastica vettore chiuso 1.1m catena portacavi	_@catena_
197294494	forge fgedchnch80 porta catena finitura cromata 80 millimetri	forge fgedchnch80 porta catena finitura cromata 80 millimetri	_@catena_
198120461	catena segnaletica acciaio bicolore bobina mt 30 bianco rosso	in acciaio verniciato a maglia lunga. adatta per delimitare zone non di libero accesso bloccando il transito non autorizzato in talune aree. spessore mm.5. ø interno mm.35x10. bobina mt 30 bianco rosso	_@catena_
198357915	fixman 322790 catena in acciaio zincato a caldo	10 mm x 53 mm x 5 m fixman 322790 catena in acciaio zincato a caldo	_@catena_
198357924	fixman 402183 catena in acciaio zincato a caldo	4 mm x 26 mm x 10 m fixman 402183 catena in acciaio zincato a caldo	_@catena_
198357928	fixman 460108 catena in acciaio elettrozincato	3 mm x 21 mm x 10 m fixman 460108 catena in acciaio elettrozincato	_@catena_
198357941	fixman 558791 catena in acciaio elettrozincato	2 mm x 12 mm x 2 5 m fixman 558791 catena in acciaio elettrozincato	_@catena_
198357993	fixman 941087 catena in acciaio zincato a caldo	5 mm x 28 mm x 10 m fixman 941087 catena in acciaio zincato a caldo	_@catena_
198599769	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599771	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599772	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599773	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599774	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599775	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599776	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599777	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599778	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599780	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599782	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599783	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599785	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599787	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599788	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599789	beta pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599791	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599792	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599793	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 6 mm lunghezz	_@catena_
198599794	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599795	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599796	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 6 mm lunghezz	_@catena_
198599797	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 10 mm lunghez	_@catena_
198599798	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599800	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599801	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599802	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 10 mm lunghez	_@catena_
198599803	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599804	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 10 mm lunghez	_@catena_
198599805	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 13mm lunghezz	_@catena_
198599808	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 16 mm lunghez	_@catena_
198599810	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 13 mm lunghez	_@catena_
198599812	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 16 mm lunghez	_@catena_
198599813	beta pendenti di catena a 2 bracci in valigetta 8092 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 16 mm lunghez	_@catena_
198599815	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599816	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599817	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599818	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599819	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599820	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599821	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599824	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599825	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599826	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599827	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599830	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599831	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599832	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599834	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599836	beta pendenti di catena a 4 bracci con ganci accorciatori 8098	pendenti di catena a 4 bracci con ganci accorciatori disponibile in valigetta robur 8098 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
198599837	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 13 mm lunghez	_@catena_
198599838	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 13 mm lunghez	_@catena_
198599840	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 16 mm lunghez	_@catena_
198599841	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 6 mm lunghezz	_@catena_
198599842	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599843	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599845	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599846	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599847	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 6 mm lunghezz	_@catena_
198599849	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 10 mm lunghez	_@catena_
198599850	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 6 mm lunghezz	_@catena_
198599851	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599852	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 7 mm lunghezz	_@catena_
198599854	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 8 mm lunghezz	_@catena_
198599855	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 10 mm lunghez	_@catena_
198599856	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 13 mm lunghez	_@catena_
198599858	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 13 mm lunghez	_@catena_
198599859	beta pendenti di catena a 4 bracci in valigetta 8094 robur	dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di conformità ce certificati disponibili specifica prodotto diametro catena 16 mm lunghez	_@catena_
198600634	pendenti di catena a 2 bracci con ganci accorciatori 8097	pendenti di catena a 2 bracci con ganci accorciatori disponibile in valigetta robur 8097 dati tecnici coefficiente di sicurezza 4 piastrina di identificazione seriale certificati allegati certificato del fabbricante uni en818 4 dichiarazione di	_@catena_
199436921	oregon catena motosega oregon 67 maglie passo .325 spessore 1.5 mm 21lpx067e	catena motosega oregon 67 maglie passo .325 spessore 1.5 mm 21lpx067e	_@catena_
200448587	maurer catena segnaletica mm 6 cf 25 mt bianco rossa maurer	in pvc maglia della catena spessore 6 mm. lunghezza 25 mt. colore bianco rosso	_@catena_
200504807	red wing shoes worx wa0155 sostituzione della catena motosega wg300e	worx wa0155 sostituzione della catena motosega wg300e	_@catena_
99965386	catena in plastica diametro 6 mm colori vari. lunghezza mt. 25	catena in plastica diametro 6 mm colori vari.dimensione maglia 6x24x39 mm lunghezza mt. 25	_@catena_
99965387	catena in plastica diametro 8 mm. colori vari. lunghezza mt. 25	catena in plastica diametro 8 mm. colori vari.dimensione maglia 8x29x49mm. lunghezza mt. 25.	_@catena_
112378881	bosch corona sds max 9 corecutter monoblocco	d 45 mm l1 160 l2 290 mm 6 taglienti	_@sega-a-tazza_
112378882	bosch corona sds max 9 corecutter monoblocco	d 45 mm l1 420 l2 550 mm 6 taglienti	_@sega-a-tazza_
112378884	bosch corona sds max 9 corecutter monoblocco	d 50 mm l1 420 l2 550 mm 6 taglienti	_@sega-a-tazza_
112378885	bosch corona sds max 9 corecutter monoblocco	d 55 mm l1 160 l2 290 mm 6 taglienti	_@sega-a-tazza_
112378887	bosch corona sds max 9 corecutter monoblocco	d 68 mm l1 160 l2 290 mm 6 taglienti	_@sega-a-tazza_
112378888	bosch corona sds max 9 corecutter monoblocco	d 68 mm l1 420 l2 550 mm 6 taglienti	_@sega-a-tazza_
112378889	bosch corona sds max 9 corecutter monoblocco	d 82 mm l1 160 l2 290 mm 8 taglienti	_@sega-a-tazza_
112378890	bosch corona sds max 9 corecutter monoblocco	d 82 mm l1 420 l2 550 mm 8 taglienti	_@sega-a-tazza_
112378891	bosch corona sds max 9 corecutter monoblocco	d 90 mm l1 160 l2 290 mm 8 taglienti	_@sega-a-tazza_
112378892	bosch corona sds max 9 corecutter monoblocco	d 90 mm l1 420 l2 550 mm 8 taglienti	_@sega-a-tazza_
112378894	bosch corona sds max 9 corecutter monoblocco	d 125 mm l1 310 l2 430 mm 11 taglienti	_@sega-a-tazza_
112386820	bosch corona sds max 9 corecutter a due elementi	con filettatura d 45 mm l 80 mm 6 taglienti	_@sega-a-tazza_
112386822	bosch corona sds max 9 corecutter a due elementi	con filettatura d 55 mm l 80 mm 6 taglienti	_@sega-a-tazza_
112386824	bosch corona sds max 9 corecutter a due elementi	con filettatura d 82 mm l 80 mm 8 taglienti	_@sega-a-tazza_
112386826	bosch corona sds max 9 corecutter a due elementi	con filettatura d 100 mm l 80 mm 11 taglienti	_@sega-a-tazza_
112386827	bosch corona sds max 9 corecutter a due elementi	con filettatura d 125 mm l 80 mm 11 taglienti	_@sega-a-tazza_
112386828	bosch corona sds max 9 corecutter a due elementi	con filettatura d 150 mm l 80 mm 13 taglienti	_@sega-a-tazza_
115055452	wolfcraft 5474000 sega a tazza bimetallica a codolo esagonale ø 68 mm	ideale per costruzioni ristrutturazioni e riparazioni materiale bim ideale per costruzioni ristrutturazioni e riparazioniaccessori per elettroutensili multifunzioni materiale bim materiale bimaccessori per elettroutensili multifunzioni materiale bim	_@sega-a-tazza_
115055576	bosch 2608584841 sega a tazza bimetallica hss 177 mm	bosch 2608584841 sega a tazza bimetallica hss 177 mm	_@sega-a-tazza_
115055610	bosch 2608584842 sega a tazza bimetallica hss 210 mm	bosch 2608584842 sega a tazza bimetallica hss 210 mm	_@sega-a-tazza_
115055616	wolfcraft 3478000 set di seghe a tazza con riporto in metallo duro	diametri 33 53 73 83 mm 55 mm seghe a tazza	_@sega-a-tazza_
115057128	bosch 2608584765 seghe a tazza multi construction 71 mm 4 pezzi	bosch 2608584765 seghe a tazza multi construction 71 mm 4 pezzi	_@sega-a-tazza_
115057129	bosch 2 608 584 145 sega a tazza bimetallica hss 73 cm 2 875 	bosch 2 608 584 145 sega a tazza bimetallica hss 73 cm 2 875 	_@sega-a-tazza_
115057133	bosch 2608584781 sega a tazza sheet metal 20 mm 0 78125 	bosch 2608584781 sega a tazza sheet metal 20 mm 0 78125 	_@sega-a-tazza_
115057135	bosch 2608584120 sega a tazza bimetallica hss 60 mm 2 375 	personal protective equipment	_@sega-a-tazza_
115057146	bosch 2608580394 sega a tazza diamantata 41 mm	bosch 2608580394 sega a tazza diamantata 41 mm	_@sega-a-tazza_
115057148	bosch 2608584642 sega a tazza progressor 64 mm 2 5 	bosch 2608584642 sega a tazza progressor 64 mm 2 5 	_@sega-a-tazza_
115057149	wolfcraft 5466000 sega a tazza bi metallica 32 mm con codolo e punta centrale	ideale per costruzioni ristrutturazioni e riparazioni materiale bim ideale per costruzioni ristrutturazioni e riparazioniaccessori per elettroutensili multifunzioni materiale bim materiale bimaccessori per elettroutensili multifunzioni materiale bim	_@sega-a-tazza_
115057150	bosch 2608584118 sega a tazza bimetallica hss 54 mm 2 125 	bosch 2608584118 sega a tazza bimetallica hss 54 mm 2 125 	_@sega-a-tazza_
115057151	wolfcraft wolcraft 3882000 sega a tazza universale plug and play 68 mm	sega a tazza universale con punta di centraggio per legno materie sintetiche murature piastrelle blocchi di gesso calcestruzzo poroso eternit pannelli di heraklith laterizio cartongesso con taglienti in metallo duro per tagli precisi ottimo scari	_@sega-a-tazza_
115057153	bosch sega a tazza bimetallica in hss 57mm	bosch sega a tazza bimetallica in hss 57mm	_@sega-a-tazza_
115057158	bosch 2 608 584 850 sega a tazza bimetallica hss 86 mm 3 375 	bosch 2 608 584 850 sega a tazza bimetallica hss 86 mm 3 375 	_@sega-a-tazza_
115057159	bosch 2 608 584 127 sega a tazza bimetallica hss 83 cm 3 25 	bosch 2 608 584 127 sega a tazza bimetallica hss 83 cm 3 25 	_@sega-a-tazza_
115057162	bosch 2608584792 sega a tazza sheet metal 40 mm 1 5625 	bosch 2608584792 sega a tazza sheet metal 40 mm 1 5625 	_@sega-a-tazza_
115057165	bosch 2608584810 sega a tazza sheet metal 89 mm 3 5 	bosch 2608584810 sega a tazza sheet metal 89 mm 3 5 	_@sega-a-tazza_
115057169	bosch 2607018390 set di seghe a tazza progressor 19 22 25 29 35 38 44 51 57 64 76 mm	bosch 2607018390 set di seghe a tazza progressor 19 22 25 29 35 38 44 51 57 64 76 mm	_@sega-a-tazza_
115057170	bosch 2608584766 seghe a tazza multi construction 74 mm 4 pezzi	bosch 2608584766 seghe a tazza multi construction 74 mm 4 pezzi	_@sega-a-tazza_
115057175	bosch 2608584662 sega a tazza progressor 127 mm 5 	bosch 2608584662 sega a tazza progressor 127 mm 5 	_@sega-a-tazza_
